FL_DATE,UNIQUE_CARRIER,FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/2/2015,AA,23,DFW,"Dallas/Fort Worth, TX",TX,SFO,"San Francisco, CA",CA,755,753,-2,945,926,-19,0,0,230,213,1464,,,,,
1/2/2015,AA,23,SFO,"San Francisco, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,1050,1048,-2,1620,1605,-15,0,0,210,197,1464,,,,,
1/2/2015,AA,24,SFO,"San Francisco, CA",CA,JFK,"New York, NY",NY,720,706,-14,1600,1529,-31,0,0,340,323,2586,,,,,
1/2/2015,AA,25,BOS,"Boston, MA",MA,LAX,"Los Angeles, CA",CA,900,859,-1,1235,1243,8,0,0,395,404,2611,,,,,
1/2/2015,AA,27,DFW,"Dallas/Fort Worth, TX",TX,LAS,"Las Vegas, NV",NV,1850,1856,6,1945,1939,-6,0,0,175,163,1055,,,,,
1/2/2015,AA,28,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,1500,1501,1,2250,2247,-3,0,0,290,286,2342,,,,,
1/2/2015,AA,29,DFW,"Dallas/Fort Worth, TX",TX,ONT,"Ontario, CA",CA,1035,1047,12,1145,1148,3,0,0,190,181,1188,,,,,
1/2/2015,AA,29,ONT,"Ontario, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,1225,1228,3,1720,1808,48,0,0,175,220,1188,0,0,48,0,0
1/2/2015,AA,30,LAX,"Los Angeles, CA",CA,JFK,"New York, NY",NY,2330,2325,-5,750,739,-11,0,0,320,314,2475,,,,,
1/2/2015,AA,31,LAX,"Los Angeles, CA",CA,HNL,"Honolulu, HI",HI,805,759,-6,1210,1205,-5,0,0,365,366,2556,,,,,
1/2/2015,AA,32,LAX,"Los Angeles, CA",CA,JFK,"New York, NY",NY,1415,1418,3,2240,2232,-8,0,0,325,314,2475,,,,,
1/2/2015,AA,33,JFK,"New York, NY",NY,LAX,"Los Angeles, CA",CA,800,755,-5,1125,1125,0,0,0,385,390,2475,,,,,
1/2/2015,AA,34,LAX,"Los Angeles, CA",CA,JFK,"New York, NY",NY,800,757,-3,1630,1608,-22,0,0,330,311,2475,,,,,
1/2/2015,AA,116,OGG,"Kahului, HI",HI,DFW,"Dallas/Fort Worth, TX",TX,1955,2035,40,705,751,46,0,0,430,436,3711,0,0,6,0,40
1/2/2015,AA,117,JFK,"New York, NY",NY,LAX,"Los Angeles, CA",CA,1445,1440,-5,1815,1806,-9,0,0,390,386,2475,,,,,
1/2/2015,AA,118,LAX,"Los Angeles, CA",CA,JFK,"New York, NY",NY,700,700,0,1525,1506,-19,0,0,325,306,2475,,,,,
1/2/2015,AA,119,DFW,"Dallas/Fort Worth, TX",TX,OGG,"Kahului, HI",HI,1030,,,1450,,,1,0,500,,3711,,,,,
1/2/2015,AA,120,LAS,"Las Vegas, NV",NV,JFK,"New York, NY",NY,1015,1015,0,1815,1824,9,0,0,300,309,2248,,,,,
1/2/2015,AA,122,DFW,"Dallas/Fort Worth, TX",TX,MCO,"Orlando, FL",FL,1900,1920,20,2220,2313,53,0,0,140,173,985,0,8,33,0,12
1/2/2015,AA,123,DFW,"Dallas/Fort Worth, TX",TX,HNL,"Honolulu, HI",HI,1055,1347,172,1525,1811,166,0,0,510,504,3784,166,0,0,0,0
1/2/2015,AA,124,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,1250,1249,-1,2035,2036,1,0,0,285,287,2342,,,,,
1/2/2015,AA,125,ATL,"Atlanta, GA",GA,DFW,"Dallas/Fort Worth, TX",TX,1755,1843,48,1930,2000,30,0,0,155,137,731,0,0,0,0,30
1/2/2015,AA,125,DFW,"Dallas/Fort Worth, TX",TX,ATL,"Atlanta, GA",GA,1415,1502,47,1715,1804,49,0,0,120,122,731,0,0,2,0,47
1/2/2015,AA,126,DFW,"Dallas/Fort Worth, TX",TX,PHX,"Phoenix, AZ",AZ,1145,1151,6,1325,1321,-4,0,0,160,150,868,,,,,
1/2/2015,AA,126,PHX,"Phoenix, AZ",AZ,DFW,"Dallas/Fort Worth, TX",TX,1410,1412,2,1730,1737,7,0,0,140,145,868,,,,,
1/2/2015,AA,127,IAD,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,625,625,0,855,919,24,0,0,210,234,1172,0,0,24,0,0
1/2/2015,AA,128,DFW,"Dallas/Fort Worth, TX",TX,IAD,"Washington, DC",VA,2020,2216,116,2355,155,120,0,0,155,159,1172,0,3,4,0,113
1/2/2015,AA,129,JAX,"Jacksonville, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,635,633,-2,825,813,-12,0,0,170,160,918,,,,,
1/2/2015,AA,130,MIA,"Miami, FL",FL,TPA,"Tampa, FL",FL,702,1000,178,806,1105,179,0,0,64,65,204,0,0,179,0,0
1/2/2015,AA,130,TPA,"Tampa, FL",FL,MIA,"Miami, FL",FL,847,1139,172,954,1242,168,0,0,67,63,204,0,0,0,0,168
1/2/2015,AA,131,LAX,"Los Angeles, CA",CA,MCO,"Orlando, FL",FL,1150,1213,23,1925,2000,35,0,0,275,287,2218,0,0,12,0,23
1/2/2015,AA,132,DFW,"Dallas/Fort Worth, TX",TX,PHL,"Philadelphia, PA",PA,1335,1331,-4,1735,1730,-5,0,0,180,179,1303,,,,,
1/2/2015,AA,132,PHL,"Philadelphia, PA",PA,DFW,"Dallas/Fort Worth, TX",TX,1825,1836,11,2125,2202,37,0,0,240,266,1303,11,0,26,0,0
1/2/2015,AA,134,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,1745,1735,-10,2020,2059,39,0,0,215,264,1192,0,0,39,0,0
1/2/2015,AA,137,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,730,730,0,1005,1006,1,0,0,215,216,1192,,,,,
1/2/2015,AA,138,DFW,"Dallas/Fort Worth, TX",TX,DCA,"Washington, DC",VA,1655,1659,4,2035,2032,-3,0,0,160,153,1192,,,,,
1/2/2015,AA,139,MIA,"Miami, FL",FL,LAX,"Los Angeles, CA",CA,1225,1247,22,1518,1518,0,0,0,353,331,2342,,,,,
1/2/2015,AA,140,SJU,"San Juan, PR",PR,MIA,"Miami, FL",FL,1129,1125,-4,1315,1303,-12,0,0,166,158,1045,,,,,
1/2/2015,AA,141,LAX,"Los Angeles, CA",CA,HNL,"Honolulu, HI",HI,1400,1401,1,1755,1826,31,0,0,355,385,2556,0,0,31,0,0
1/2/2015,AA,35,DFW,"Dallas/Fort Worth, TX",TX,HDN,"Hayden, CO",CO,1110,1207,57,1235,1319,44,0,0,145,132,769,0,0,0,0,44
1/2/2015,AA,35,HDN,"Hayden, CO",CO,DFW,"Dallas/Fort Worth, TX",TX,1320,1401,41,1635,1720,45,0,0,135,139,769,0,0,4,0,41
1/2/2015,AA,36,SAN,"San Diego, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,935,930,-5,1425,1417,-8,0,0,170,167,1171,,,,,
1/2/2015,AA,37,DFW,"Dallas/Fort Worth, TX",TX,SAN,"San Diego, CA",CA,2100,2220,80,2205,2317,72,0,0,185,177,1171,19,0,0,0,53
1/2/2015,AA,40,DCA,"Washington, DC",VA,ORD,"Chicago, IL",IL,955,948,-7,1105,1100,-5,0,0,130,132,612,,,,,
1/2/2015,AA,40,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,620,613,-7,905,850,-15,0,0,105,97,612,,,,,
1/2/2015,AA,41,ORD,"Chicago, IL",IL,SEA,"Seattle, WA",WA,2055,2053,-2,2325,2330,5,0,0,270,277,1721,,,,,
1/2/2015,AA,42,SEA,"Seattle, WA",WA,ORD,"Chicago, IL",IL,850,859,9,1445,1446,1,0,0,235,227,1721,,,,,
1/2/2015,AA,43,DFW,"Dallas/Fort Worth, TX",TX,DTW,"Detroit, MI",MI,1030,1041,11,1400,1401,1,0,0,150,140,986,,,,,
1/2/2015,AA,43,DTW,"Detroit, MI",MI,DFW,"Dallas/Fort Worth, TX",TX,1445,1447,2,1645,1653,8,0,0,180,186,986,,,,,
1/2/2015,AA,44,LAS,"Las Vegas, NV",NV,JFK,"New York, NY",NY,810,2041,751,1605,417,732,0,0,295,276,2248,196,0,0,0,536
1/2/2015,AA,45,JFK,"New York, NY",NY,LAS,"Las Vegas, NV",NV,1729,1730,1,2024,2023,-1,0,0,355,353,2248,,,,,
1/2/2015,AA,46,SJC,"San Jose, CA",CA,ORD,"Chicago, IL",IL,725,743,18,1340,1428,48,0,0,255,285,1829,0,18,30,0,0
1/2/2015,AA,47,ORD,"Chicago, IL",IL,SJC,"San Jose, CA",CA,1915,1910,-5,2155,2139,-16,0,0,280,269,1829,,,,,
1/2/2015,AA,48,SAN,"San Diego, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,835,829,-6,1330,1317,-13,0,0,175,168,1171,,,,,
1/2/2015,AA,49,DFW,"Dallas/Fort Worth, TX",TX,SAN,"San Diego, CA",CA,1935,1939,4,2040,2039,-1,0,0,185,180,1171,,,,,
1/2/2015,AA,50,SLC,"Salt Lake City, UT",UT,DFW,"Dallas/Fort Worth, TX",TX,815,822,7,1200,1214,14,0,0,165,172,989,,,,,
1/2/2015,AA,51,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,1725,1900,95,1915,2037,82,0,0,170,157,989,33,0,0,0,49
1/2/2015,AA,52,LAX,"Los Angeles, CA",CA,DCA,"Washington, DC",VA,1225,1219,-6,2015,1959,-16,0,0,290,280,2311,,,,,
1/2/2015,AA,53,DCA,"Washington, DC",VA,LAX,"Los Angeles, CA",CA,840,835,-5,1140,1151,11,0,0,360,376,2311,,,,,
1/2/2015,AA,54,LAS,"Las Vegas, NV",NV,ORD,"Chicago, IL",IL,910,910,0,1445,1435,-10,0,0,215,205,1514,,,,,
1/2/2015,AA,55,ORD,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,1820,1820,0,2010,2011,1,0,0,230,231,1514,,,,,
1/2/2015,AA,58,KOA,"Kona, HI",HI,LAX,"Los Angeles, CA",CA,1400,1440,40,2110,2206,56,0,0,310,326,2504,0,0,16,0,40
1/2/2015,AA,59,LAX,"Los Angeles, CA",CA,KOA,"Kona, HI",HI,840,912,32,1230,1314,44,0,0,350,362,2504,32,0,12,0,0
1/2/2015,AA,60,DFW,"Dallas/Fort Worth, TX",TX,MIA,"Miami, FL",FL,1754,1753,-1,2134,2140,6,0,0,160,167,1121,,,,,
1/2/2015,AA,61,MIA,"Miami, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,715,714,-1,934,915,-19,0,0,199,181,1121,,,,,
1/2/2015,AA,63,MIA,"Miami, FL",FL,PHX,"Phoenix, AZ",AZ,1950,1944,-6,2307,2236,-31,0,0,317,292,1972,,,,,
1/2/2015,AA,64,DFW,"Dallas/Fort Worth, TX",TX,JFK,"New York, NY",NY,1025,1032,7,1445,1433,-12,0,0,200,181,1391,,,,,
1/2/2015,AA,65,JFK,"New York, NY",NY,DFW,"Dallas/Fort Worth, TX",TX,1615,1734,79,1930,2113,103,0,0,255,279,1391,79,0,24,0,0
1/2/2015,AA,66,SJU,"San Juan, PR",PR,JFK,"New York, NY",NY,1151,1147,-4,1456,1448,-8,0,0,245,241,1598,,,,,
1/2/2015,AA,67,JFK,"New York, NY",NY,SJU,"San Juan, PR",PR,1605,1600,-5,2100,2053,-7,0,0,235,233,1598,,,,,
1/2/2015,AA,68,SFO,"San Francisco, CA",CA,MIA,"Miami, FL",FL,700,653,-7,1524,1516,-8,0,0,324,323,2585,,,,,
1/2/2015,AA,69,MIA,"Miami, FL",FL,SFO,"San Francisco, CA",CA,1835,1831,-4,2201,2133,-28,0,0,386,362,2585,,,,,
1/2/2015,AA,70,SAN,"San Diego, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,705,654,-11,1205,1145,-20,0,0,180,171,1171,,,,,
1/2/2015,AA,71,DFW,"Dallas/Fort Worth, TX",TX,SAN,"San Diego, CA",CA,1805,1808,3,1905,1910,5,0,0,180,182,1171,,,,,
1/2/2015,AA,72,DFW,"Dallas/Fort Worth, TX",TX,MCO,"Orlando, FL",FL,600,554,-6,925,914,-11,0,0,145,140,985,,,,,
1/2/2015,AA,72,MCO,"Orlando, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,1020,1018,-2,1215,1230,15,0,0,175,192,985,0,0,15,0,0
1/2/2015,AA,151,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,1555,1548,-7,1730,1726,-4,0,0,155,158,888,,,,,
1/2/2015,AA,152,PHX,"Phoenix, AZ",AZ,MIA,"Miami, FL",FL,1559,1603,4,2203,2213,10,0,0,244,250,1972,,,,,
1/2/2015,AA,153,MCO,"Orlando, FL",FL,ORD,"Chicago, IL",IL,720,716,-4,915,914,-1,0,0,175,178,1005,,,,,
1/2/2015,AA,154,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,1955,1958,3,2325,2334,9,0,0,150,156,1005,,,,,
1/2/2015,AA,155,LAX,"Los Angeles, CA",CA,ORD,"Chicago, IL",IL,1755,1751,-4,2350,2359,9,0,0,235,248,1744,,,,,
1/2/2015,AA,155,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1430,1432,2,1700,1648,-12,0,0,270,256,1744,,,,,
1/2/2015,AA,156,LAX,"Los Angeles, CA",CA,STL,"St. Louis, MO",MO,1150,1146,-4,1725,1736,11,0,0,215,230,1592,,,,,
1/2/2015,AA,156,STL,"St. Louis, MO",MO,LAX,"Los Angeles, CA",CA,1805,1815,10,2025,2007,-18,0,0,260,232,1592,,,,,
1/2/2015,AA,157,DFW,"Dallas/Fort Worth, TX",TX,PDX,"Portland, OR",OR,1210,1216,6,1420,1419,-1,0,0,250,243,1616,,,,,
1/2/2015,AA,159,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1235,1259,24,1455,1506,11,0,0,260,247,1723,,,,,
1/2/2015,AA,159,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,1540,1556,16,2135,2134,-1,0,0,235,218,1723,,,,,
1/2/2015,AA,160,BOS,"Boston, MA",MA,ORD,"Chicago, IL",IL,1005,958,-7,1205,1202,-3,0,0,180,184,867,,,,,
1/2/2015,AA,161,LAX,"Los Angeles, CA",CA,OGG,"Kahului, HI",HI,1735,1722,-13,2130,2117,-13,0,0,355,355,2486,,,,,
1/2/2015,AA,162,HNL,"Honolulu, HI",HI,LAX,"Los Angeles, CA",CA,1340,1337,-3,2110,2059,-11,0,0,330,322,2556,,,,,
1/2/2015,AA,164,SFO,"San Francisco, CA",CA,JFK,"New York, NY",NY,850,844,-6,1730,1714,-16,0,0,340,330,2586,,,,,
1/2/2015,AA,165,BOS,"Boston, MA",MA,LAX,"Los Angeles, CA",CA,1610,1608,-2,1945,1946,1,0,0,395,398,2611,,,,,
1/2/2015,AA,166,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,1230,1230,0,1405,1401,-4,0,0,95,91,550,,,,,
1/2/2015,AA,166,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1445,1444,-1,1640,1640,0,0,0,115,116,550,,,,,
1/2/2015,AA,167,MIA,"Miami, FL",FL,SFO,"San Francisco, CA",CA,715,717,2,1030,1009,-21,0,0,375,352,2585,,,,,
1/2/2015,AA,168,DFW,"Dallas/Fort Worth, TX",TX,MIA,"Miami, FL",FL,610,604,-6,953,951,-2,0,0,163,167,1121,,,,,
1/2/2015,AA,169,LAS,"Las Vegas, NV",NV,LAX,"Los Angeles, CA",CA,930,951,21,1040,1059,19,0,0,70,68,236,19,0,0,0,0
1/2/2015,AA,170,LAX,"Los Angeles, CA",CA,LAS,"Las Vegas, NV",NV,1235,1230,-5,1350,1341,-9,0,0,75,71,236,,,,,
1/2/2015,AA,171,JFK,"New York, NY",NY,LAX,"Los Angeles, CA",CA,600,556,-4,915,951,36,0,0,375,415,2475,0,0,36,0,0
1/2/2015,AA,73,PHL,"Philadelphia, PA",PA,CLT,"Charlotte, NC",NC,1005,953,-12,1205,1202,-3,0,0,120,129,449,,,,,
1/2/2015,AA,74,CLE,"Cleveland, OH",OH,DFW,"Dallas/Fort Worth, TX",TX,1555,1546,-9,1805,1757,-8,0,0,190,191,1021,,,,,
1/2/2015,AA,74,DFW,"Dallas/Fort Worth, TX",TX,CLE,"Cleveland, OH",OH,1145,1143,-2,1515,1502,-13,0,0,150,139,1021,,,,,
1/2/2015,AA,75,IAD,"Washington, DC",VA,LAX,"Los Angeles, CA",CA,1830,1834,4,2130,2124,-6,0,0,360,350,2288,,,,,
1/2/2015,AA,76,LAX,"Los Angeles, CA",CA,IAD,"Washington, DC",VA,950,950,0,1735,1748,13,0,0,285,298,2288,,,,,
1/2/2015,AA,76,SFO,"San Francisco, CA",CA,LAX,"Los Angeles, CA",CA,730,722,-8,855,844,-11,0,0,85,82,337,,,,,
1/2/2015,AA,79,DFW,"Dallas/Fort Worth, TX",TX,SMF,"Sacramento, CA",CA,2140,2206,26,2325,2338,13,0,0,225,212,1431,,,,,
1/2/2015,AA,80,TUS,"Tucson, AZ",AZ,DFW,"Dallas/Fort Worth, TX",TX,1655,1705,10,2005,2029,24,0,0,130,144,813,0,0,14,0,10
1/2/2015,AA,81,DFW,"Dallas/Fort Worth, TX",TX,TUS,"Tucson, AZ",AZ,2245,2346,61,5,110,65,0,0,140,144,813,11,0,4,0,50
1/2/2015,AA,83,MCO,"Orlando, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,735,736,1,935,927,-8,0,0,180,171,985,,,,,
1/2/2015,AA,84,BOS,"Boston, MA",MA,JFK,"New York, NY",NY,940,936,-4,1055,1041,-14,0,0,75,65,187,,,,,
1/2/2015,AA,84,JFK,"New York, NY",NY,BOS,"Boston, MA",MA,730,724,-6,840,838,-2,0,0,70,74,187,,,,,
1/2/2015,AA,85,JFK,"New York, NY",NY,SFO,"San Francisco, CA",CA,1530,1529,-1,1910,1940,30,0,0,400,431,2586,0,0,30,0,0
1/2/2015,AA,86,PDX,"Portland, OR",OR,ORD,"Chicago, IL",IL,705,701,-4,1300,1305,5,0,0,235,244,1739,,,,,
1/2/2015,AA,87,ORD,"Chicago, IL",IL,RNO,"Reno, NV",NV,1845,1843,-2,2110,2048,-22,0,0,265,245,1671,,,,,
1/2/2015,AA,89,IAH,"Houston, TX",TX,MIA,"Miami, FL",FL,520,514,-6,841,939,58,0,0,141,205,964,0,0,58,0,0
1/2/2015,AA,90,DFW,"Dallas/Fort Worth, TX",TX,ORD,"Chicago, IL",IL,545,736,111,805,933,88,0,0,140,117,802,0,0,0,0,88
1/2/2015,AA,92,SAN,"San Diego, CA",CA,ORD,"Chicago, IL",IL,900,852,-8,1500,1429,-31,0,0,240,217,1723,,,,,
1/2/2015,AA,93,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1720,1716,-4,1935,1923,-12,0,0,255,247,1723,,,,,
1/2/2015,AA,94,SAN,"San Diego, CA",CA,JFK,"New York, NY",NY,755,753,-2,1615,1546,-29,0,0,320,293,2446,,,,,
1/2/2015,AA,95,JFK,"New York, NY",NY,SAN,"San Diego, CA",CA,1720,1721,1,2040,2048,8,0,0,380,387,2446,,,,,
1/2/2015,AA,96,DFW,"Dallas/Fort Worth, TX",TX,STL,"St. Louis, MO",MO,820,835,15,955,1019,24,0,0,95,104,550,0,0,9,0,15
1/2/2015,AA,96,STL,"St. Louis, MO",MO,DFW,"Dallas/Fort Worth, TX",TX,1035,1052,17,1230,1246,16,0,0,115,114,550,0,0,0,0,16
1/2/2015,AA,97,DCA,"Washington, DC",VA,DFW,"Dallas/Fort Worth, TX",TX,845,835,-10,1120,1121,1,0,0,215,226,1192,,,,,
1/2/2015,AA,98,SFO,"San Francisco, CA",CA,ORD,"Chicago, IL",IL,1030,,,1645,,,1,0,255,,1846,,,,,
1/2/2015,AA,99,ORD,"Chicago, IL",IL,PDX,"Portland, OR",OR,1550,1547,-3,1825,1823,-2,0,0,275,276,1739,,,,,
1/2/2015,AA,102,HNL,"Honolulu, HI",HI,DFW,"Dallas/Fort Worth, TX",TX,1920,55,335,645,1215,330,0,0,445,440,3784,38,0,0,0,292
1/2/2015,AA,103,DFW,"Dallas/Fort Worth, TX",TX,MSY,"New Orleans, LA",LA,1410,1445,35,1530,1613,43,0,0,80,88,447,0,1,8,0,34
1/2/2015,AA,103,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,1610,1654,44,1750,1828,38,0,0,100,94,447,1,0,0,0,37
1/2/2015,AA,110,SNA,"Santa Ana, CA",CA,ORD,"Chicago, IL",IL,805,757,-8,1355,1337,-18,0,0,230,220,1726,,,,,
1/2/2015,AA,111,ORD,"Chicago, IL",IL,SNA,"Santa Ana, CA",CA,1720,1717,-3,1940,1933,-7,0,0,260,256,1726,,,,,
1/2/2015,AA,112,DEN,"Denver, CO",CO,MIA,"Miami, FL",FL,1015,1039,24,1559,1624,25,0,0,224,225,1709,24,0,1,0,0
1/2/2015,AA,113,MIA,"Miami, FL",FL,DEN,"Denver, CO",CO,2115,2152,37,2344,32,48,0,0,269,280,1709,22,0,11,0,15
1/2/2015,AA,115,LAX,"Los Angeles, CA",CA,MIA,"Miami, FL",FL,105,102,-3,851,854,3,0,0,286,292,2342,,,,,
1/2/2015,AA,188,DFW,"Dallas/Fort Worth, TX",TX,RSW,"Fort Myers, FL",FL,1355,1410,15,1720,1737,17,0,0,145,147,1017,0,2,2,0,13
1/2/2015,AA,188,RSW,"Fort Myers, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,1805,1820,15,2000,2015,15,0,0,175,175,1017,0,0,0,0,15
1/2/2015,AA,189,DFW,"Dallas/Fort Worth, TX",TX,SJC,"San Jose, CA",CA,1250,1304,14,1430,1436,6,0,0,220,212,1438,,,,,
1/2/2015,AA,189,SJC,"San Jose, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,1515,1523,8,2040,2047,7,0,0,205,204,1438,,,,,
1/2/2015,AA,190,JFK,"New York, NY",NY,ORD,"Chicago, IL",IL,800,801,1,955,1005,10,0,0,175,184,740,,,,,
1/2/2015,AA,192,LAX,"Los Angeles, CA",CA,BOS,"Boston, MA",MA,2150,2145,-5,610,603,-7,0,0,320,318,2611,,,,,
1/2/2015,AA,193,BOS,"Boston, MA",MA,JFK,"New York, NY",NY,1440,1440,0,1600,1552,-8,0,0,80,72,187,,,,,
1/2/2015,AA,193,JFK,"New York, NY",NY,BOS,"Boston, MA",MA,1255,1250,-5,1355,1355,0,0,0,60,65,187,,,,,
1/2/2015,AA,194,ATL,"Atlanta, GA",GA,DFW,"Dallas/Fort Worth, TX",TX,1525,1615,50,1650,1731,41,0,0,145,136,731,5,0,0,0,36
1/2/2015,AA,194,DFW,"Dallas/Fort Worth, TX",TX,ATL,"Atlanta, GA",GA,1150,1228,38,1445,1529,44,0,0,115,121,731,17,0,6,0,21
1/2/2015,AA,195,LAX,"Los Angeles, CA",CA,IAD,"Washington, DC",VA,2305,2257,-8,650,658,8,0,0,285,301,2288,,,,,
1/2/2015,AA,196,MIA,"Miami, FL",FL,PHL,"Philadelphia, PA",PA,600,604,4,844,905,21,0,0,164,181,1013,0,0,21,0,0
1/2/2015,AA,197,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,1355,1355,0,1635,1621,-14,0,0,280,266,1846,,,,,
1/2/2015,AA,197,SFO,"San Francisco, CA",CA,ORD,"Chicago, IL",IL,1725,1725,0,2335,2329,-6,0,0,250,244,1846,,,,,
1/2/2015,AA,198,ORD,"Chicago, IL",IL,JFK,"New York, NY",NY,1255,1305,10,1605,1556,-9,0,0,130,111,740,,,,,
1/2/2015,AA,199,JFK,"New York, NY",NY,ORD,"Chicago, IL",IL,1710,1714,4,1910,1908,-2,0,0,180,174,740,,,,,
1/2/2015,AA,200,DFW,"Dallas/Fort Worth, TX",TX,SAT,"San Antonio, TX",TX,1315,1455,100,1425,1607,102,0,0,70,72,247,54,0,2,0,46
1/2/2015,AA,200,SAT,"San Antonio, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,1505,1641,96,1615,1742,87,0,0,70,61,247,0,0,0,0,87
1/2/2015,AA,201,BOS,"Boston, MA",MA,LAX,"Los Angeles, CA",CA,700,655,-5,1035,1101,26,0,0,395,426,2611,0,0,26,0,0
1/2/2015,AA,202,LAX,"Los Angeles, CA",CA,BOS,"Boston, MA",MA,1245,1242,-3,2100,2044,-16,0,0,315,302,2611,,,,,
1/2/2015,AA,204,LAS,"Las Vegas, NV",NV,MIA,"Miami, FL",FL,1100,1056,-4,1838,1826,-12,0,0,278,270,2174,,,,,
1/2/2015,AA,204,MIA,"Miami, FL",FL,LAS,"Las Vegas, NV",NV,700,659,-1,928,914,-14,0,0,328,315,2174,,,,,
1/2/2015,AA,205,MCO,"Orlando, FL",FL,LAX,"Los Angeles, CA",CA,2015,2050,35,2250,2311,21,0,0,335,321,2218,3,0,0,0,18
1/2/2015,AA,206,DFW,"Dallas/Fort Worth, TX",TX,MIA,"Miami, FL",FL,800,804,4,1145,1146,1,0,0,165,162,1121,,,,,
1/2/2015,AA,142,HNL,"Honolulu, HI",HI,LAX,"Los Angeles, CA",CA,2315,302,227,640,1026,226,0,0,325,324,2556,0,0,0,0,226
1/2/2015,AA,143,MIA,"Miami, FL",FL,LAX,"Los Angeles, CA",CA,1900,1907,7,2155,2143,-12,0,0,355,336,2342,,,,,
1/2/2015,AA,144,DFW,"Dallas/Fort Worth, TX",TX,PBI,"West Palm Beach/Palm Beach, FL",FL,915,908,-7,1250,1241,-9,0,0,155,153,1102,,,,,
1/2/2015,AA,144,PBI,"West Palm Beach/Palm Beach, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,1335,1332,-3,1545,1528,-17,0,0,190,176,1102,,,,,
1/2/2015,AA,145,MIA,"Miami, FL",FL,SAN,"San Diego, CA",CA,2005,2035,30,2244,2258,14,0,0,339,323,2267,,,,,
1/2/2015,AA,146,MIA,"Miami, FL",FL,BOS,"Boston, MA",MA,2100,2057,-3,5,2358,-7,0,0,185,181,1258,,,,,
1/2/2015,AA,147,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,2105,2107,2,2255,2259,4,0,0,170,172,989,,,,,
1/2/2015,AA,148,CLT,"Charlotte, NC",NC,MIA,"Miami, FL",FL,930,927,-3,1141,1133,-8,0,0,131,126,650,,,,,
1/2/2015,AA,148,MIA,"Miami, FL",FL,CLT,"Charlotte, NC",NC,630,625,-5,835,819,-16,0,0,125,114,650,,,,,
1/2/2015,AA,149,ORD,"Chicago, IL",IL,JFK,"New York, NY",NY,1955,1959,4,2305,2244,-21,0,0,130,105,740,,,,,
1/2/2015,AA,150,DFW,"Dallas/Fort Worth, TX",TX,MSY,"New Orleans, LA",LA,1150,1146,-4,1310,1302,-8,0,0,80,76,447,,,,,
1/2/2015,AA,150,MSY,"New Orleans, LA",LA,DFW,"Dallas/Fort Worth, TX",TX,1350,1345,-5,1530,1515,-15,0,0,100,90,447,,,,,
1/2/2015,AA,151,DEN,"Denver, CO",CO,ORD,"Chicago, IL",IL,1815,1832,17,2135,2144,9,0,0,140,132,888,,,,,
1/2/2015,AA,299,MIA,"Miami, FL",FL,DEN,"Denver, CO",CO,655,655,0,922,906,-16,0,0,267,251,1709,,,,,
